class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
Wrong,0.536637545,0.63249737,7.19E-06,0,0.633735001,0.6030159,0.056434069,0,0.692722797,0.53088367,0.079193652,0,0.741563201,0.469445586,0.073679,0,0.784737408,0.415507764,0.058480598,0,0.647311568,0.408187062,0.135791555,0,0.679347396,0.333933204,0.154092357,0,0.702953041,0.285798252,0.165708244,0,0.722862661,0.253828615,0.17324546,0,0.62454927,0.382921636,0.083494127,0,0.646910727,0.271805346,0.109348103,0,0.6665802,0.206389546,0.11523325,0,0.684224606,0.154870212,0.120857432,0,0.603130579,0.374541223,0.023516713,0,0.621879458,0.257128567,0.030551227,0,0.643015623,0.191828638,0.02839409,0,0.661021054,0.135601789,0.027977522,0,0.585593104,0.38070035,-0.037203807,0,0.614828706,0.2914868,-0.04720705,0,0.640360534,0.233305395,-0.055717543,0,0.661925137,0.179357111,-0.060385287,0
Wrong,0.522809267,0.64647752,-1.55E-05,0,0.620640039,0.556339979,0.063702278,0,0.661657393,0.465625674,0.094196714,0,0.693958998,0.404168159,0.104821555,0,0.715519547,0.364713371,0.101691857,0,0.598706305,0.373326123,0.130412519,0,0.609417558,0.283842802,0.147031248,0,0.62742579,0.239322186,0.150199622,0,0.645069361,0.207784027,0.144428656,0,0.571380258,0.364567161,0.082596928,0,0.589581251,0.273771316,0.09351436,0,0.608042955,0.225269422,0.068556078,0,0.622159183,0.193370461,0.048581623,0,0.549344301,0.372509658,0.033062853,0,0.609901249,0.294574201,0.011930603,0,0.674104095,0.301790714,-0.026171785,0,0.716617882,0.331021965,-0.052524146,0,0.52959168,0.380470395,-0.011777561,0,0.583842456,0.301604927,-0.030621894,0,0.629679859,0.27214542,-0.050548278,0,0.665179312,0.253880799,-0.072645336,0
Wrong,0.516568005,0.63068217,-5.99E-05,0,0.6110425,0.531232059,0.051852856,0,0.641232908,0.43613416,0.062215388,0,0.661880374,0.367979795,0.044646863,0,0.680070877,0.311329246,0.019261857,0,0.556894422,0.346339703,0.099081546,0,0.563794792,0.249807194,0.089467458,0,0.585521579,0.185533851,0.077742398,0,0.605372131,0.135969579,0.069621131,0,0.523232996,0.3497082,0.051770516,0,0.534627795,0.254243374,0.035893571,0,0.554699659,0.202562436,0.011321481,0,0.570944011,0.164836109,-0.007585975,0,0.499617815,0.372681409,0.001148418,0,0.561690331,0.301986992,-0.029943127,0,0.615640044,0.310490251,-0.057977833,0,0.649727881,0.335550427,-0.073095851,0,0.486104965,0.40456152,-0.047951624,0,0.560798347,0.362564206,-0.061969232,0,0.61296916,0.381537378,-0.075136639,0,0.64530021,0.412887812,-0.085925415,0
Wrong,0.496794283,0.620402813,-0.000115298,0,0.581783175,0.538272023,0.047923349,0,0.622744441,0.444097847,0.049380355,0,0.655502081,0.379458845,0.02105063,0,0.682572842,0.327004522,-0.016685456,0,0.538247466,0.346978098,0.081168316,0,0.553310931,0.246895313,0.066335857,0,0.576400101,0.181932226,0.052281473,0,0.597067893,0.127831608,0.039668191,0,0.508667767,0.356417388,0.030056091,0,0.524686813,0.252119005,0.00535555,0,0.551934481,0.198117286,-0.023885343,0,0.574471772,0.1625586,-0.04707031,0,0.490793765,0.381256878,-0.025453292,0,0.558601499,0.302733481,-0.054597255,0,0.617117047,0.307614297,-0.083103254,0,0.65286243,0.333048463,-0.102099955,0,0.48653388,0.414238185,-0.077900916,0,0.557234049,0.36554873,-0.100719541,0,0.602934062,0.387066454,-0.117543235,0,0.629912376,0.424422652,-0.128949746,0
Wrong,0.471533209,0.616911769,-9.11E-05,0,0.549045324,0.539829731,0.038869813,0,0.592781365,0.452071548,0.032112379,0,0.629768729,0.37987572,0.002604223,0,0.658884585,0.310994267,-0.032695331,0,0.514976978,0.342882961,0.044981688,0,0.536616445,0.256032258,0.014190249,0,0.564199686,0.196713388,-0.013944549,0,0.59005934,0.150297135,-0.03535074,0,0.486323059,0.347880006,-0.004829778,0,0.518790424,0.255180091,-0.043405816,0,0.557345152,0.2226668,-0.074681155,0,0.586937487,0.203359887,-0.094740987,0,0.467247605,0.372464001,-0.057627995,0,0.534923077,0.313790083,-0.096009508,0,0.588595331,0.338196337,-0.118104957,0,0.618404686,0.369758874,-0.129874676,0,0.459980279,0.407964408,-0.107496217,0,0.531303167,0.380860448,-0.133698016,0,0.577816129,0.404535234,-0.144166142,0,0.60250324,0.432655632,-0.153584525,0
Wrong,0.447470218,0.61976999,-9.74E-05,0,0.524910033,0.536299825,0.02923576,0,0.56829536,0.446890473,0.032794755,0,0.595005512,0.373543948,0.016389493,0,0.618006229,0.309420019,-0.00778322,0,0.497218013,0.352355301,0.06907253,0,0.483567566,0.26226598,0.033761706,0,0.495749176,0.207343459,0.006842942,0,0.515488982,0.173457101,-0.006407391,0,0.47026965,0.355672002,0.027582686,0,0.511152506,0.290365994,-0.027970025,0,0.550990582,0.324704677,-0.060657844,0,0.572687745,0.365106523,-0.067594521,0,0.447225273,0.374189794,-0.019577205,0,0.509294331,0.335759103,-0.077562161,0,0.542502046,0.406795621,-0.095757015,0,0.548727334,0.466753393,-0.094282128,0,0.42806685,0.403508216,-0.064173438,0,0.479622722,0.360781938,-0.099524543,0,0.517299116,0.399622589,-0.104998969,0,0.53062892,0.435630828,-0.103033528,0
Wrong,0.33703354,0.624923944,-0.000106365,0,0.388749033,0.522091985,0.060997043,0,0.401498467,0.429352701,0.091575563,0,0.411277622,0.365434349,0.096551552,0,0.42533806,0.310005814,0.095800743,0,0.336311489,0.370543689,0.118830949,0,0.369008243,0.29825595,0.088597074,0,0.417008221,0.283485591,0.045164172,0,0.455729514,0.286085248,0.014223564,0,0.311611831,0.373474807,0.067517661,0,0.360621333,0.290036559,0.031443357,0,0.408854753,0.320083022,-0.002629112,0,0.433457226,0.359134436,-0.015387408,0,0.29202795,0.387222022,0.010542111,0,0.34511447,0.308071136,-0.022792218,0,0.389360875,0.350101948,-0.032437455,0,0.407686234,0.400598317,-0.02784005,0,0.278273612,0.409933835,-0.043751974,0,0.321725279,0.330563039,-0.063171297,0,0.362808108,0.345658362,-0.061427712,0,0.385051727,0.382691979,-0.053148206,0
Wrong,0.31888634,0.626939058,-0.000132353,0,0.373499483,0.534258127,0.062800191,0,0.384379417,0.437713742,0.088607267,0,0.405198902,0.369868398,0.089098461,0,0.423704863,0.312780768,0.089144811,0,0.290422946,0.390518457,0.121722668,0,0.334223688,0.32022357,0.100796297,0,0.387469232,0.315290451,0.073857792,0,0.420516968,0.330532908,0.05557204,0,0.271476388,0.38817215,0.071377121,0,0.323073298,0.297964454,0.041414935,0,0.383651257,0.310660571,0.011318685,0,0.413922071,0.347333997,0.005564979,0,0.262208134,0.396811932,0.015599268,0,0.305770993,0.30087477,-0.009572547,0,0.368000716,0.305138826,-0.024986813,0,0.4043715,0.333398908,-0.027051199,0,0.264024854,0.410891533,-0.036641102,0,0.28933239,0.320480525,-0.053245265,0,0.326243192,0.28932333,-0.061133325,0,0.356347412,0.280533046,-0.064020552,0
Wrong,0.305567235,0.622502446,-0.000107666,0,0.359211594,0.535570383,0.067307137,0,0.374702722,0.453886777,0.087556392,0,0.403100908,0.401634961,0.084022991,0,0.423571795,0.347997457,0.066504687,0,0.285468638,0.387657315,0.077826075,0,0.338156074,0.323142409,0.039155018,0,0.396502137,0.330721617,0.006752249,0,0.436047047,0.3665618,-0.006740737,0,0.271370292,0.389492691,0.021466509,0,0.290735602,0.290514827,-0.005303407,0,0.33176139,0.243170857,-0.028917853,0,0.375096411,0.231660858,-0.037914734,0,0.267659575,0.405682981,-0.040266152,0,0.272919744,0.305408686,-0.06964539,0,0.302598208,0.245002642,-0.090245359,0,0.334234715,0.209988475,-0.099602021,0,0.275554031,0.432220221,-0.096395291,0,0.274642915,0.349100232,-0.12546441,0,0.283607244,0.290696263,-0.143271998,0,0.296069771,0.239302859,-0.157952383,0
Wrong,0.284089565,0.604387045,-9.69E-05,0,0.355864197,0.53935957,0.070590295,0,0.382991403,0.459566534,0.070495181,0,0.417134076,0.403255254,0.050800301,0,0.451095879,0.347411573,0.017616482,0,0.271594435,0.362867594,0.033075605,0,0.290939957,0.282860309,0.013018781,0,0.302645952,0.222402096,-9.73E-05,0,0.309842736,0.176550925,-0.015030932,0,0.257919788,0.375647008,-0.03220953,0,0.268308133,0.261038333,-0.065124214,0,0.281732172,0.183844924,-0.079799026,0,0.290628254,0.126873434,-0.08450786,0,0.263440013,0.404564083,-0.092288911,0,0.290109158,0.299256563,-0.135175586,0,0.317385197,0.228232592,-0.142730042,0,0.334370673,0.177276969,-0.148811877,0,0.28896603,0.438482463,-0.145103827,0,0.332581073,0.359745145,-0.175124317,0,0.363190234,0.311452657,-0.173944831,0,0.38351205,0.277650297,-0.174322084,0
Wrong,0.285695225,0.593720019,-6.32E-05,0,0.352275878,0.529511571,0.035595458,0,0.380835056,0.447915107,0.027528029,0,0.410408169,0.391728312,0.008236269,0,0.444364846,0.33381173,-0.012450484,0,0.268218011,0.351722211,-0.01628289,0,0.269618034,0.253933907,-0.050568718,0,0.279918641,0.177466139,-0.079611667,0,0.293669492,0.11983341,-0.113715544,0,0.262289703,0.366880238,-0.066929057,0,0.268402934,0.248109207,-0.116864547,0,0.294535756,0.160538346,-0.148130804,0,0.317531675,0.097659618,-0.168659076,0,0.273563325,0.39972344,-0.112492934,0,0.322252661,0.299623042,-0.163844839,0,0.372147501,0.236032605,-0.178744912,0,0.404387593,0.197018132,-0.19058454,0,0.298544109,0.442201406,-0.156759173,0,0.353420526,0.382330537,-0.198017806,0,0.390098035,0.351835072,-0.207851291,0,0.408259451,0.341283858,-0.213712558,0
Wrong,0.286923796,0.591867566,-9.55E-05,0,0.357091188,0.534582138,0.031902149,0,0.387034476,0.455328345,0.022373237,0,0.419416219,0.402510524,2.98E-06,0,0.453184456,0.344618231,-0.020759309,0,0.272932231,0.351512372,-0.018270221,0,0.277053177,0.248240039,-0.050078273,0,0.286101222,0.168827116,-0.078590296,0,0.297232002,0.10691607,-0.113366485,0,0.260756344,0.369462371,-0.067592688,0,0.267478108,0.249664769,-0.119985707,0,0.291155368,0.163489908,-0.153636158,0,0.313331634,0.09703064,-0.17981723,0,0.270089805,0.404371172,-0.110765658,0,0.316153705,0.308167338,-0.159984261,0,0.35653469,0.241593853,-0.181816325,0,0.384284645,0.200876638,-0.20434919,0,0.295288265,0.448606938,-0.153603315,0,0.352874994,0.402464271,-0.179108858,0,0.382201225,0.387901574,-0.180919319,0,0.394576102,0.389930099,-0.18730332,0
Wrong,0.285541832,0.620390654,-9.40E-05,0,0.332152575,0.548263907,0.036987573,0,0.37131393,0.455753028,0.022496773,0,0.416588277,0.398258567,-0.0046134,0,0.447933108,0.341659844,-0.029146016,0,0.27557832,0.371838659,-0.025477562,0,0.28059566,0.265969425,-0.064142317,0,0.287778795,0.192090064,-0.094570205,0,0.295766413,0.13537392,-0.120748997,0,0.2747899,0.396050721,-0.072390713,0,0.292650551,0.291702986,-0.110879011,0,0.304625452,0.226030067,-0.134915754,0,0.311617643,0.170195967,-0.159832641,0,0.290712774,0.435763925,-0.113009848,0,0.368281394,0.392018646,-0.139655381,0,0.394289464,0.427416652,-0.132717624,0,0.395421684,0.451318353,-0.13617608,0,0.316033393,0.477338701,-0.151184097,0,0.377749801,0.458212763,-0.162890434,0,0.394049317,0.486822605,-0.152971029,0,0.390437394,0.51024586,-0.152434513,0
Wrong,0.270539373,1.192205548,-0.000168198,0,0.393590391,1.117478371,0.032304935,0,0.474871576,1.029537439,0.009824448,0,0.540550828,0.970246732,-0.023101063,0,0.576166332,0.93098557,-0.061988715,0,0.384465873,0.848165989,-0.029512707,0,0.429181665,0.767121375,-0.045444876,0,0.462014854,0.792400599,-0.058054175,0,0.475732565,0.831022263,-0.062924579,0,0.323003888,0.832948923,-0.059471976,0,0.383629501,0.792339206,-0.060567677,0,0.403468609,0.863624394,-0.070882045,0,0.392477155,0.919538915,-0.086655565,0,0.266372085,0.855553269,-0.080729231,0,0.336613923,0.834099054,-0.05360486,0,0.356854975,0.901981533,-0.045391351,0,0.345546722,0.954533696,-0.056688379,0,0.216542438,0.896933675,-0.103276134,0,0.282016367,0.88580507,-0.058732171,0,0.308970213,0.938893974,-0.028723799,0,0.303335816,0.97751087,-0.01953727,0
Wrong,0.21171385,1.023417115,-4.84E-05,0,0.24502781,0.953347564,-0.030156581,0,0.251222074,0.88171643,-0.054491289,0,0.249802858,0.826414406,-0.067608915,0,0.242295712,0.791359007,-0.070406899,0,0.169166267,0.870737016,-0.0626074,0,0.132920861,0.780620098,-0.083731793,0,0.126774609,0.735256255,-0.094173402,0,0.126534224,0.702369213,-0.095030047,0,0.170967251,0.886662066,-0.054538213,0,0.136374593,0.802031755,-0.078503616,0,0.13556537,0.75149399,-0.089244351,0,0.135217011,0.713013411,-0.099029832,0,0.186511561,0.904211819,-0.045120463,0,0.199691877,0.850421846,-0.079664432,0,0.213519081,0.837976098,-0.089094378,0,0.217371494,0.829449713,-0.091718338,0,0.211060315,0.920721173,-0.037431695,0,0.224871352,0.869596422,-0.054664224,0,0.229107037,0.860365868,-0.061882764,0,0.228131413,0.859801948,-0.065207444,0
Wrong,0.219660729,0.99984771,0.000131749,0,0.274085373,0.934033871,-0.033182126,0,0.285963118,0.873053074,-0.057100598,0,0.279788256,0.818466663,-0.076692939,0,0.269829392,0.758997142,-0.093346022,0,0.200636446,0.826849401,-0.045432795,0,0.194498062,0.758499682,-0.059245199,0,0.193794683,0.710016608,-0.071118042,0,0.192599595,0.666481614,-0.080475472,0,0.174001485,0.836329699,-0.043482844,0,0.140370578,0.762002826,-0.065340333,0,0.123830847,0.703772366,-0.091879822,0,0.11001981,0.65095222,-0.117219776,0,0.155232519,0.855258584,-0.039295726,0,0.122454882,0.789750814,-0.060474515,0,0.102783807,0.73803103,-0.089157119,0,0.08763323,0.693261087,-0.114463754,0,0.145212278,0.881403983,-0.038607948,0,0.122024506,0.821708798,-0.059904315,0,0.106976457,0.78167206,-0.079862349,0,0.095577456,0.743517101,-0.09881679,0
Wrong,0.228121296,0.971278548,9.82E-05,0,0.272207618,0.898550212,-0.034890667,0,0.280779183,0.82907784,-0.056345291,0,0.271897852,0.770634413,-0.074111894,0,0.260945052,0.707494795,-0.09176629,0,0.193966717,0.798764527,-0.039987057,0,0.179776669,0.722452402,-0.057583962,0,0.17853722,0.6636163,-0.084310554,0,0.180949971,0.611040413,-0.105725199,0,0.16351971,0.814707816,-0.036637224,0,0.135502428,0.742032588,-0.053888481,0,0.124216788,0.679587007,-0.078905694,0,0.115274385,0.622679651,-0.10465163,0,0.143442824,0.840030968,-0.032988463,0,0.108769692,0.775802314,-0.05089828,0,0.094078906,0.718862355,-0.075709425,0,0.085412458,0.667645574,-0.097713113,0,0.13198036,0.870815456,-0.03430349,0,0.107728213,0.814448655,-0.052026901,0,0.097987503,0.772705197,-0.063198566,0,0.091463193,0.729599297,-0.076254994,0
Wrong,0.159175843,0.834469676,-6.97E-05,0,0.232702762,0.763187528,0.022459768,0,0.270495981,0.678043365,0.028962249,0,0.287339658,0.603594601,0.017265353,0,0.286959052,0.53382051,0.003610244,0,0.216349781,0.581106901,0.079821646,0,0.232269123,0.498043537,0.087657914,0,0.243333057,0.452913821,0.084191948,0,0.250185639,0.415607721,0.082172371,0,0.18296504,0.579464078,0.046538707,0,0.192398235,0.47470361,0.054052562,0,0.201449037,0.41514194,0.04225444,0,0.206960589,0.366995811,0.033245228,0,0.156445563,0.59282583,0.006637527,0,0.17316851,0.496168375,0.001431964,0,0.194650725,0.441182911,-0.016692629,0,0.208219871,0.399384677,-0.03364218,0,0.13279593,0.615913153,-0.035309229,0,0.163175777,0.5436818,-0.048192363,0,0.193823263,0.511988282,-0.065002017,0,0.215713397,0.490837902,-0.083022885,0
Wrong,0.145199195,0.802096128,-0.00014653,0,0.230876893,0.730762661,0.036532044,0,0.272585809,0.647256911,0.048681781,0,0.298918277,0.571831048,0.038985852,0,0.306668699,0.492992878,0.018940067,0,0.226114005,0.565074027,0.119490579,0,0.251441479,0.494815201,0.135353744,0,0.265393734,0.457580149,0.137929261,0,0.27055335,0.433079481,0.139727235,0,0.197346196,0.551977277,0.078918099,0,0.221804798,0.457721949,0.099461228,0,0.239859641,0.403847337,0.103493944,0,0.252226174,0.356938422,0.109958939,0,0.17215535,0.55256635,0.028841572,0,0.201771408,0.455925614,0.030001838,0,0.232677311,0.402570546,0.019966202,0,0.253495246,0.357587785,0.012335114,0,0.151275232,0.562200427,-0.021717792,0,0.193845004,0.488923073,-0.038798381,0,0.228699774,0.458622158,-0.05698153,0,0.257187188,0.437788188,-0.069025695,0
Wrong,0.157218724,0.772410989,-0.000166993,0,0.239538461,0.695507348,0.046173517,0,0.286643535,0.608042002,0.057171285,0,0.317732155,0.530221462,0.044826474,0,0.326115519,0.458114266,0.023875572,0,0.233603269,0.52402997,0.110966094,0,0.264515728,0.454295874,0.116167486,0,0.287019312,0.413018733,0.113079816,0,0.302989751,0.383125603,0.109484717,0,0.205273539,0.513588071,0.066618055,0,0.241939932,0.428096503,0.07328707,0,0.273985147,0.375077307,0.066425689,0,0.299838722,0.329717189,0.06101346,0,0.180800632,0.51809454,0.016696801,0,0.226058573,0.431233555,0.007255565,0,0.267809391,0.389725238,-0.010907061,0,0.30096209,0.358198732,-0.023971584,0,0.163572595,0.537810445,-0.032329805,0,0.214744374,0.475102246,-0.048168663,0,0.256080598,0.456194133,-0.063181706,0,0.291645974,0.446879387,-0.073455334,0
